"INDEX_NAME"	"SAMPLEID"	"INDEX_REGION"	"DATE"	"TAXAID"	"N_TAXA"	"EXCLUDE"	"NONTARGET"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Other_Taxa"	"Tribe"	"FFG"	"TolVal"	"Habit"	"FinalTolVal07"	"FinalTolVal08"
"MIEGLE_2020"	"GTLL-635-S-1111"	"WestFlat"	"1788-04-28"	"STENOCHIRONOMUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Stenochironomus"	"Chironominae"	"Chironomini"	"Shredder"	7	"bu"	7.9	7.9
"MIEGLE_2020"	"GTLL-635-S-1111"	"WestFlat"	"1788-04-28"	"RHEOTANYTARSUS"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Rheotanytarsus"	"Chironominae"	"Tanytarsini"	"Filterer"	7	"cn"	7.2	7.2
"MIEGLE_2020"	"GTLL-635-S-1111"	"WestFlat"	"1788-04-28"	"TANYTARSUS"	10	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanytarsus"	"Chironominae"	"Tanytarsini"	"Filterer"	7	"cb, cn"	4.9	4.9
"MIEGLE_2020"	"GTLL-635-S-1111"	"WestFlat"	"1788-04-28"	"CORYNONEURA"	5	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Corynoneura"	"Orthocladiinae"	""	"Collector"	7	"sp"	4.1	4.1
"MIEGLE_2020"	"GTLL-635-S-1111"	"WestFlat"	"1788-04-28"	"CRICOTOPUS"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Cricotopus"	"Orthocladiinae"	""	"Shredder"	7	"cn, bu"	9.6	9.6
"MIEGLE_2020"	"GTLL-635-S-1111"	"WestFlat"	"1788-04-28"	"NANOCLADIUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Nanocladius"	"Orthocladiinae"	""	"Collector"	7	"sp"	7.6	7.6
"MIEGLE_2020"	"GTLL-635-S-1111"	"WestFlat"	"1788-04-28"	"ORTHOCLADIUS"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladius"	"Orthocladiinae"	""	"Collector"	7	"sp, bu"	9.2	9.2
"MIEGLE_2020"	"GTLL-635-S-1111"	"WestFlat"	"1788-04-28"	"PARAKIEFFERIELLA"	5	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Parakiefferiella"	"Orthocladiinae"	""	"Collector"	7	"sp"	2.1	2.1
"MIEGLE_2020"	"GTLL-635-S-1111"	"WestFlat"	"1788-04-28"	"TANYPODINAE"	2	TRUE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanypodinae"	"Tanypodinae"	""	"Predator"	7	""	7.5	7.5
"MIEGLE_2020"	"GTLL-635-S-1111"	"WestFlat"	"1788-04-28"	"PROCLADIUS"	6	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Procladius"	"Tanypodinae"	"Procladiini"	"Predator"	7	"sp"	1.2	1.2
"MIEGLE_2020"	"GTLL-635-S-1111"	"WestFlat"	"1788-04-28"	"TANYPUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanypus"	"Tanypodinae"	"Tanypodini"	"Predator"	7	""	6.6	6.6
"MIEGLE_2020"	"GTLL-635-S-1111"	"WestFlat"	"1788-04-28"	"THIENEMANNIMYIA GROUP"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Thienemannimyia group"	"Orthocladiinae"	""	"Predator"	7	"sp"	8.2	8.2
"MIEGLE_2020"	"GTLL-635-S-1111"	"WestFlat"	"1788-04-28"	"ZAVRELIMYIA"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Zavrelimyia"	"Tanypodinae"	"Pentaneurini"	"Predator"	7	"sp"	5.3	5.3
"MIEGLE_2020"	"GTLL-635-S-1111"	"WestFlat"	"1788-04-28"	"SIMULIUM"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Simuliidae"	"Simulium"	"Simuliini"	"Simuliini"	"Filterer"	7	"cn"	5.7	5.7
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"CORBICULA"	1	FALSE	FALSE	"Mollusca"	"Bivalvia"	"Veneroida"	"Corbiculidae"	"Corbicula"	"Mollusca"	""	"Filterer"	6	"bu"	6	6
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"DANNELLA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Ephemerellidae"	"Dannella"	"na"	"na"	"Collector"	2	"cn, sp"	2	2
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"MACCAFFERTIUM"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Heptageniidae"	"Maccaffertium"	"na"	"na"	"Scraper"	3	"cn"	3	3
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"ACENTRELLA"	5	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Baetidae"	"Acentrella"	""	""	"Collector"	5	"sw, cn"	4.9	4.9
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"BAETIS"	7	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Baetidae"	"Baetis"	""	""	"Collector"	5	"sw, cb, cn"	3.9	3.9
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"ISONYCHIA"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Isonychiidae"	"Isonychia"	""	""	"Filterer"	2	"sw, cn"	2.5	2.5
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"AMPHINEMURA"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Nemouridae"	"Amphinemura"	""	""	"Shredder"	2	"sp, cn"	3	3
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"PERLIDAE"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Perlidae"	""	""	""	"Predator"	2	"cn"	2.2	2.2
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"TAENIOPTERYX"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Taeniopterygidae"	"Taeniopteryx"	""	""	"Shredder"	2	"sp, cn"	4.8	4.8
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"CHEUMATOPSYCHE"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Cheumatopsyche"	""	""	"Filterer"	5	"cn"	6.5	6.5
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"HYDROPSYCHE"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	""	""	"Filterer"	5	"cn"	7.5	7.5
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"PHILOPOTAMIDAE"	1	TRUE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Philopotamidae"	""	""	""	"Filterer"	3	"cn"	2.6	2.6
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"DOLOPHILODES"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Philopotamidae"	"Dolophilodes"	""	""	"Filterer"	3	"cn"	1.7	1.7
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"POLYPEDILUM"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Polypedilum"	"Chironominae"	"Chironomini"	"Shredder"	7	"cb, cn"	6.3	6.3
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"ORTHOCLADIINAE"	2	TRUE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	""	"Collector"	7	""	7.6	7.6
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"CARDIOCLADIUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Cardiocladius"	"Orthocladiinae"	""	"Predator"	7	"bu, cn"	10	10
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"CRICOTOPUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Cricotopus"	"Orthocladiinae"	""	"Shredder"	7	"cn, bu"	9.6	9.6
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"EUKIEFFERIELLA"	7	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Eukiefferiella"	"Orthocladiinae"	""	"Collector"	7	"sp"	6.1	6.1
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"ORTHOCLADIUS"	19	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladius"	"Orthocladiinae"	""	"Collector"	7	"sp, bu"	9.2	9.2
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"TVETENIA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tvetenia"	"Orthocladiinae"	""	"Collector"	7	"sp"	5.1	5.1
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"SIMULIIDAE"	1	TRUE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Simuliidae"	""	""	""	"Filterer"	7	"cn"	3.2	3.2
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"PROSIMULIUM"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Simuliidae"	"Prosimulium"	"Prosimuliini"	"Prosimuliini"	"Filterer"	7	"cn"	2.4	2.4
"MIEGLE_2020"	"GXTL-5310-R-1111"	"WestFlat"	"1788-04-28"	"SIMULIUM"	47	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Simuliidae"	"Simulium"	"Simuliini"	"Simuliini"	"Filterer"	7	"cn"	5.7	5.7
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"TUBIFICIDAE"	5	FALSE	FALSE	"Annelida"	"Oligochaeta"	"Tubificida"	"Tubificidae"	""	""	""	"Collector"	10	"cn"	8.4	8.4
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"PHYSA"	1	FALSE	FALSE	"Mollusca"	"Gastropoda"	"Basommatophora"	"Physidae"	"Physa"	"Mollusca"	""	"Scraper"	8	"cb"	7	7
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"MACCAFFERTIUM"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Heptageniidae"	"Maccaffertium"	"na"	"na"	"Scraper"	3	"cn"	3	3
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"ARGIA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Odonata"	"Coenagrionidae"	"Argia"	""	""	"Predator"	8	"cn, cb, sp"	9.3	9.3
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"CHEUMATOPSYCHE"	15	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Cheumatopsyche"	""	""	"Filterer"	5	"cn"	6.5	6.5
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"HYDROPSYCHE"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	""	""	"Filterer"	5	"cn"	7.5	7.5
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"CHIMARRA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Philopotamidae"	"Chimarra"	""	""	"Filterer"	3	"cn"	4.4	4.4
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"OULIMNIUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Coleoptera"	"Elmidae"	"Oulimnius"	""	""	"Scraper"	5	"cn"	2.7	2.7
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"STENELMIS"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Coleoptera"	"Elmidae"	"Stenelmis"	""	""	"Scraper"	5	"cn"	7.1	7.1
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"POLYPEDILUM"	4	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Polypedilum"	"Chironominae"	"Chironomini"	"Shredder"	7	"cb, cn"	6.3	6.3
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"PARATANYTARSUS"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Paratanytarsus"	"Chironominae"	"Tanytarsini"	"Collector"	7	"sp"	7.7	7.7
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"RHEOTANYTARSUS"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Rheotanytarsus"	"Chironominae"	"Tanytarsini"	"Filterer"	7	"cn"	7.2	7.2
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"ORTHOCLADIINAE"	6	TRUE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	""	"Collector"	7	""	7.6	7.6
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"CRICOTOPUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Cricotopus"	"Orthocladiinae"	""	"Shredder"	7	"cn, bu"	9.6	9.6
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"HYDROBAENUS"	7	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Hydrobaenus"	"Orthocladiinae"	""	"Scraper"	7	"sp"	7.2	7.2
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"ORTHOCLADIUS"	26	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladius"	"Orthocladiinae"	""	"Collector"	7	"sp, bu"	9.2	9.2
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"THIENEMANNIELLA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Thienemanniella"	"Orthocladiinae"	""	"Collector"	7	"sp"	5.1	5.1
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"TANYPODINAE"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanypodinae"	"Tanypodinae"	""	"Predator"	7	""	7.5	7.5
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"DIAMESINAE"	3	TRUE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	""	"Diamesinae"	"Diamesini"	"Collector"	7	""	7.1	7.1
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"DIAMESA"	26	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Diamesa"	"Diamesinae"	"Diamesini"	"Collector"	7	"sp"	8.5	8.5
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"PROSIMULIUM"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Simuliidae"	"Prosimulium"	"Prosimuliini"	"Prosimuliini"	"Filterer"	7	"cn"	2.4	2.4
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"SIMULIUM"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Simuliidae"	"Simulium"	"Simuliini"	"Simuliini"	"Filterer"	7	"cn"	5.7	5.7
"MIEGLE_2020"	"GXTL-537-R-1111"	"WestFlat"	"1788-04-28"	"ERIOPTERA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Tipulidae"	"Erioptera"	""	""	"Collector"	4	"bu"	4.8	4.8
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"TUBIFICIDAE"	3	FALSE	FALSE	"Annelida"	"Oligochaeta"	"Tubificida"	"Tubificidae"	""	""	""	"Collector"	10	"cn"	8.4	8.4
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"GONIOBASIS"	1	FALSE	FALSE	"Mollusca"	"Gastropoda"	"Neotaenioglossa"	"Pleuroceridae"	"Goniobasis"	"Mollusca"	""	"Scraper"	6	"cb"	10	10
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"MACCAFFERTIUM"	4	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Heptageniidae"	"Maccaffertium"	"na"	"na"	"Scraper"	3	"cn"	3	3
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"ISONYCHIA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Isonychiidae"	"Isonychia"	""	""	"Filterer"	2	"sw, cn"	2.5	2.5
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"ACRONEURIA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Perlidae"	"Acroneuria"	"Acroneuriini"	"Acroneuriini"	"Predator"	2	"cn"	2.5	2.5
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"CHEUMATOPSYCHE"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Cheumatopsyche"	""	""	"Filterer"	5	"cn"	6.5	6.5
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"HELICHUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Coleoptera"	"Dryopidae"	"Helichus"	""	""	"Scraper"	5	"cn"	6.4	6.4
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"MICROTENDIPES"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Microtendipes"	"Chironominae"	"Chironomini"	"Filterer"	7	"cn"	4.9	4.9
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"POLYPEDILUM"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Polypedilum"	"Chironominae"	"Chironomini"	"Shredder"	7	"cb, cn"	6.3	6.3
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"CLADOTANYTARSUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Cladotanytarsus"	"Chironominae"	"Tanytarsini"	"Filterer"	7	"-"	6.6	6.6
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"PARATANYTARSUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Paratanytarsus"	"Chironominae"	"Tanytarsini"	"Collector"	7	"sp"	7.7	7.7
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"RHEOTANYTARSUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Rheotanytarsus"	"Chironominae"	"Tanytarsini"	"Filterer"	7	"cn"	7.2	7.2
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"STEMPELLINELLA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Stempellinella"	"Chironominae"	"Tanytarsini"	"Collector"	7	"cb, sp, cn"	4.2	4.2
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"TANYTARSUS"	6	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanytarsus"	"Chironominae"	"Tanytarsini"	"Filterer"	7	"cb, cn"	4.9	4.9
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"ORTHOCLADIINAE"	24	TRUE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	""	"Collector"	7	""	7.6	7.6
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"CRICOTOPUS"	4	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Cricotopus"	"Orthocladiinae"	""	"Shredder"	7	"cn, bu"	9.6	9.6
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"HYDROBAENUS"	7	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Hydrobaenus"	"Orthocladiinae"	""	"Scraper"	7	"sp"	7.2	7.2
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"ORTHOCLADIUS"	40	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladius"	"Orthocladiinae"	""	"Collector"	7	"sp, bu"	9.2	9.2
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"RHEOCRICOTOPUS"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Rheocricotopus"	"Orthocladiinae"	""	"Collector"	7	"sp"	6.2	6.2
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"LABRUNDINIA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Labrundinia"	"Tanypodinae"	"Pentaneurini"	"Predator"	7	"sp"	6.6	6.6
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"THIENEMANNIMYIA GROUP"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Thienemannimyia group"	"Orthocladiinae"	""	"Predator"	7	"sp"	8.2	8.2
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"DIAMESINAE"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	""	"Diamesinae"	"Diamesini"	"Collector"	7	""	7.1	7.1
"MIEGLE_2020"	"GXTL-538-R-1111"	"WestFlat"	"1788-04-28"	"SIMULIIDAE"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Simuliidae"	""	""	""	"Filterer"	7	"cn"	3.2	3.2
"MIEGLE_2020"	"IKEG-437-R-1111"	"WestFlat"	"1788-04-28"	"LUMBRICULIDAE"	1	FALSE	FALSE	"Annelida"	"Oligochaeta"	"Lumbriculida"	"Lumbriculidae"	""	""	""	"Collector"	10	"bu"	6.6	6.6
"MIEGLE_2020"	"IKEG-437-R-1111"	"WestFlat"	"1788-04-28"	"CAECIDOTEA"	21	FALSE	FALSE	"Arthropoda"	"Malacostraca"	"Isopoda"	"Asellidae"	"Caecidotea"	"Crustacea"	""	"Collector"	8	"sp"	2.6	2.6
"MIEGLE_2020"	"IKEG-437-R-1111"	"WestFlat"	"1788-04-28"	"AMELETUS"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Ameletidae"	"Ameletus"	""	""	"Collector"	NA	"sw, cb"	2.6	2.6
"MIEGLE_2020"	"IKEG-437-R-1111"	"WestFlat"	"1788-04-28"	"EPHEMERELLA"	5	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Ephemerellidae"	"Ephemerella"	""	""	"Collector"	2	"cn, sw"	2.3	2.3
"MIEGLE_2020"	"IKEG-437-R-1111"	"WestFlat"	"1788-04-28"	"EPEORUS"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Heptageniidae"	"Epeorus"	""	""	"Scraper"	3	"cn"	1.7	1.7
"MIEGLE_2020"	"IKEG-437-R-1111"	"WestFlat"	"1788-04-28"	"CAPNIIDAE"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Capniidae"	""	""	""	"Shredder"	2	"sp, cn"	3.7	3.7
"MIEGLE_2020"	"IKEG-437-R-1111"	"WestFlat"	"1788-04-28"	"LEUCTRA"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Leuctridae"	"Leuctra"	""	""	"Shredder"	NA	"cn"	0.4	0.4
"MIEGLE_2020"	"IKEG-437-R-1111"	"WestFlat"	"1788-04-28"	"NEMOURIDAE"	13	TRUE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Nemouridae"	""	""	""	"Shredder"	2	"sp, cn"	2.9	2.9
"MIEGLE_2020"	"IKEG-437-R-1111"	"WestFlat"	"1788-04-28"	"AMPHINEMURA"	5	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Nemouridae"	"Amphinemura"	""	""	"Shredder"	2	"sp, cn"	3	3
"MIEGLE_2020"	"IKEG-437-R-1111"	"WestFlat"	"1788-04-28"	"OSTROCERCA"	25	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Nemouridae"	"Ostrocerca"	""	""	"Shredder"	2	"sp, cn"	1.7	1.7
"MIEGLE_2020"	"IKEG-437-R-1111"	"WestFlat"	"1788-04-28"	"PERLODIDAE"	1	TRUE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Perlodidae"	""	""	""	"Predator"	2	"cn"	2.2	2.2
"MIEGLE_2020"	"IKEG-437-R-1111"	"WestFlat"	"1788-04-28"	"YUGUS"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Plecoptera"	"Perlodidae"	"Yugus"	"Perlodini"	"Perlodini"	"Predator"	2	"cn"	2	2
"MIEGLE_2020"	"IKEG-437-R-1111"	"WestFlat"	"1788-04-28"	"HOMOPLECTRA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Homoplectra"	""	""	"Filterer"	5	"cn"	5.7	5.7
"MIEGLE_2020"	"IKEG-437-R-1111"	"WestFlat"	"1788-04-28"	"RHYACOPHILA"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Rhyacophilidae"	"Rhyacophila"	""	""	"Predator"	1	"cn"	2.1	2.1
